Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum,LLM_Fallback
1,20,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,20,O,5,"['O', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,20,O,7,"['O', ' ', ' ', 'X', 'X', 'O', ' ', 'O', ' ']",0.3,0.3,False
1,20,O,8,"['O', ' ', ' ', 'X', 'X', 'O', 'X', 'O', 'O']",0.0,0.3,False
1,21,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,21,X,6,"[' ', ' ', ' ', 'O', 'X', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,21,X,2,"[' ', ' ', 'X', 'O', 'X', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,22,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,22,O,5,"[' ', ' ', 'X', ' ', ' ', 'O', ' ', 'O', ' ']",0.0,0.0,False
1,22,O,1,"['X', 'O', 'X', ' ', ' ', 'O', ' ', 'O', ' ']",0.3,0.3,False
1,22,O,4,"['X', 'O', 'X', 'X', 'O', 'O', ' ', 'O', ' ']",0.0,0.3,False
1,23,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,23,X,5,"['O', ' ', ' ', 'X', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,23,X,7,"['O', ' ', ' ', 'X', ' ', 'X', ' ', 'X', 'O']",0.0,0.0,False
1,24,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,24,O,4,"[' ', ' ', ' ', 'O', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,24,O,5,"[' ', 'X', ' ', 'O', 'O', 'O', 'X', ' ', ' ']",0.3,0.3,False
1,25,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,25,X,6,"['O', 'X', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,25,X,4,"['O', 'X', 'O', ' ', 'X', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,25,X,5,"['O', 'X', 'O', ' ', 'X', 'X', 'X', 'O', ' ']",0.3,0.3,False
1,25,X,8,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'X']",0.0,0.3,False
1,26,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,26,O,8,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', 'O', 'O']",0.0,0.0,False
1,26,O,5,"[' ', ' ', ' ', ' ', 'X', 'O', 'X', 'O', 'O']",0.0,0.0,False
1,27,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,27,X,0,"['X', 'X', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,27,X,5,"['X', 'X', ' ', 'O', ' ', 'X', ' ', ' ', 'O']",0.0,0.0,False
1,27,X,7,"['X', 'X', ' ', 'O', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,27,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'X', 'O']",1.0,1.0,False
1,28,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,28,O,5,"['X', ' ', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,28,O,6,"['X', ' ', ' ', 'X', 'O', 'O', 'O', ' ', ' ']",0.3,0.3,False
1,28,O,7,"['X', ' ', 'X', 'X', 'O', 'O', 'O', 'O', ' ']",0.0,0.3,False
1,29,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,29,X,0,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
1,29,X,3,"['X', 'O', ' ', 'X', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
1,29,X,7,"['X', 'O', 'O', 'X', ' ', ' ', 'O', 'X', 'X']",0.0,0.0,False
1,30,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,30,O,8,"['O', ' ', ' ', ' ', ' ', 'X', ' ', ' ', 'O']",0.0,0.0,False
1,30,O,3,"['O', 'X', ' ', 'O', ' ', 'X', ' ', ' ', 'O']",0.0,0.0,False
1,30,O,6,"['O', 'X', ' ', 'O', 'X', 'X', 'O', ' ', 'O']",0.3,0.3,False
1,31,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,31,X,1,"[' ', 'X', 'O', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,31,X,4,"[' ', 'X', 'O', 'O', 'X', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,31,X,7,"[' ', 'X', 'O', 'O', 'X', ' ', 'X', 'X', 'O']",0.0,0.0,False
1,32,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,32,O,8,"[' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ', 'O']",0.0,0.0,False
1,32,O,0,"['O', ' ', ' ', 'X', ' ', ' ', 'O', 'X', 'O']",0.0,0.0,False
1,32,O,2,"['O', ' ', 'O', 'X', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,33,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,33,X,1,"[' ', 'X', ' ', 'X', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,33,X,0,"['X', 'X', ' ', 'X', 'O', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,33,X,8,"['X', 'X', ' ', 'X', 'O', ' ', 'O', 'O', 'X']",0.0,0.0,False
1,33,X,2,"['X', 'X', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",1.0,1.0,False
1,34,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,34,O,3,"[' ', 'O', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
1,34,O,7,"['X', 'O', ' ', 'O', ' ', 'X', ' ', 'O', ' ']",0.3,0.3,False
1,34,O,4,"['X', 'O', ' ', 'O', 'O', 'X', 'X', 'O', ' ']",-1.0,-0.7,False
1,35,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
1,35,X,5,"[' ', 'O', ' ', ' ', ' ', 'X', ' ', ' ', 'X']",0.0,0.0,False
1,35,X,6,"[' ', 'O', 'O', ' ', ' ', 'X', 'X', ' ', 'X']",0.0,0.0,False
1,36,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,36,O,0,"['O', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,36,O,6,"['O', ' ', ' ', 'X', ' ', ' ', 'O', 'X', 'O']",0.3,0.3,False
1,36,O,1,"['O', 'O', ' ', 'X', 'X', ' ', 'O', 'X', 'O']",0.0,0.3,False
1,37,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,37,X,2,"[' ', ' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0,False
1,37,X,4,"[' ', ' ', 'X', ' ', 'X', 'O', 'X', 'O', ' ']",0.3,0.3,False
1,38,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,38,O,3,"[' ', ' ', 'X', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,38,O,0,"['O', ' ', 'X', 'O', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
1,39,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,39,X,5,"[' ', ' ', ' ', 'X', ' ', 'X', ' ', 'O', ' ']",0.0,0.0,False
1,39,X,4,"[' ', ' ', ' ', 'X', 'X', 'X', ' ', 'O', 'O']",1.0,1.0,False
1,40,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,40,O,7,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', 'O', 'X']",0.3,0.3,False
1,40,O,0,"['O', ' ', ' ', 'O', ' ', ' ', 'X', 'O', 'X']",0.0,0.3,False
1,40,O,5,"['O', ' ', ' ', 'O', 'X', 'O', 'X', 'O', 'X']",0.3,0.6,False
1,41,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,41,X,4,"[' ', ' ', ' ', 'X', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,41,X,2,"[' ', 'O', 'X', 'X', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,41,X,0,"['X', 'O', 'X', 'X', 'X', 'O', ' ', ' ', 'O']",-1.0,-1.0,False
1,41,X,6,"['X', 'O', 'X', 'X', 'X', 'O', 'X', 'O', 'O']",1.0,0.0,False
1,42,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,42,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
1,42,O,0,"['O', 'O', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.3,0.3,False
1,42,O,4,"['O', 'O', ' ', ' ', 'O', 'X', 'O', 'X', 'X']",0.3,0.6,False
1,42,O,2,"['O', 'O', 'O', 'X', 'O', 'X', 'O', 'X', 'X']",1.0,1.6,False
1,43,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,43,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,43,X,6,"[' ', 'X', ' ', ' ', 'X', ' ', 'X', 'O', 'O']",0.3,0.3,False
1,43,X,2,"[' ', 'X', 'X', 'O', 'X', ' ', 'X', 'O', 'O']",0.0,0.3,False
1,44,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,44,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,44,O,5,"[' ', ' ', ' ', 'X', 'O', 'O', 'X', ' ', 'O']",0.3,0.3,False
1,44,O,0,"['O', ' ', ' ', 'X', 'O', 'O', 'X', 'X', 'O']",-1.0,-0.7,False
1,45,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,45,X,2,"[' ', ' ', 'X', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,45,X,3,"[' ', ' ', 'X', 'X', 'X', 'O', ' ', ' ', 'O']",1.0,1.0,False
1,45,X,7,"[' ', 'O', 'X', 'X', 'X', 'O', ' ', 'X', 'O']",-1.0,0.0,False
1,45,X,6,"['O', 'O', 'X', 'X', 'X', 'O', 'X', 'X', 'O']",0.0,0.0,False
1,46,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,46,O,5,"[' ', ' ', 'O', ' ', 'X', 'O', ' ', ' ', ' ']",0.3,0.3,False
1,46,O,7,"[' ', ' ', 'O', 'X', 'X', 'O', ' ', 'O', ' ']",0.3,0.6,False
1,46,O,6,"['X', ' ', 'O', 'X', 'X', 'O', 'O', 'O', ' ']",0.3,0.8999999999999999,False
1,47,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,47,X,3,"['X', ' ', ' ', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
1,47,X,6,"['X', ' ', ' ', 'X', 'O', ' ', 'X', 'O', ' ']",0.0,0.0,False
1,48,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,48,O,2,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,48,O,6,"[' ', ' ', 'O', 'X', ' ', 'X', 'O', ' ', 'O']",0.3,0.3,False
1,49,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,49,X,1,"[' ', 'X', 'O', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,49,X,5,"[' ', 'X', 'O', ' ', ' ', 'X', 'X', 'O', ' ']",0.0,0.0,False
1,49,X,4,"['O', 'X', 'O', ' ', 'X', 'X', 'X', 'O', ' ']",0.0,0.0,False
1,49,X,8,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'X']",0.0,0.0,False
1,50,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,50,O,2,"[' ', ' ', 'O', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
1,50,O,7,"[' ', ' ', 'O', 'X', ' ', 'X', 'O', 'O', ' ']",0.3,0.3,False
1,51,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,51,X,3,"[' ', ' ', ' ', 'X', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,51,X,1,"['O', 'X', ' ', 'X', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,51,X,2,"['O', 'X', 'X', 'X', 'O', ' ', 'X', 'O', ' ']",0.0,0.0,False
1,51,X,8,"['O', 'X', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0,False
1,52,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,52,O,5,"['O', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,52,O,2,"['O', ' ', 'O', 'X', ' ', 'O', ' ', ' ', 'X']",0.0,0.0,False
1,52,O,4,"['O', ' ', 'O', 'X', 'O', 'O', ' ', 'X', 'X']",0.3,0.3,False
1,52,O,6,"['O', 'X', 'O', 'X', 'O', 'O', 'O', 'X', 'X']",1.0,1.3,False
1,53,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,53,X,0,"['X', ' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,53,X,7,"['X', ' ', 'X', ' ', 'O', 'O', ' ', 'X', ' ']",0.0,0.0,False
1,53,X,1,"['X', 'X', 'X', ' ', 'O', 'O', ' ', 'X', 'O']",1.0,1.0,False
1,54,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,54,O,4,"[' ', 'X', ' ', 'O', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,54,O,0,"['O', 'X', ' ', 'O', 'O', ' ', ' ', ' ', 'X']",0.3,0.3,False
1,54,O,6,"['O', 'X', 'X', 'O', 'O', ' ', 'O', ' ', 'X']",0.3,0.6,False
1,55,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,55,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0,False
1,55,X,3,"[' ', 'X', ' ', 'X', 'X', 'O', 'O', ' ', ' ']",0.3,0.3,False
1,55,X,2,"[' ', 'X', 'X', 'X', 'X', 'O', 'O', ' ', 'O']",0.3,0.6,False
1,55,X,7,"['O', 'X', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,0.6,False
1,56,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
1,56,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X', 'O']",0.0,0.0,False
1,56,O,2,"[' ', ' ', 'O', ' ', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,56,O,0,"['O', 'X', 'O', ' ', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
1,57,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,57,X,6,"[' ', ' ', ' ', 'X', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,57,X,5,"[' ', ' ', ' ', 'X', 'O', 'X', 'X', ' ', 'O']",0.0,0.0,False
1,57,X,0,"['X', ' ', 'O', 'X', 'O', 'X', 'X', ' ', 'O']",-1.0,-1.0,False
1,58,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,58,O,5,"[' ', ' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ']",0.0,0.0,False
1,58,O,7,"[' ', ' ', ' ', ' ', 'O', 'O', 'X', 'O', 'X']",0.3,0.3,False
1,58,O,1,"['X', 'O', ' ', ' ', 'O', 'O', 'X', 'O', 'X']",0.0,0.3,False
1,59,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
1,59,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
1,59,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', 'X', 'O', 'O']",0.3,0.3,False
1,59,X,0,"['X', 'X', ' ', ' ', 'X', 'O', 'X', 'O', 'O']",0.3,0.6,False
1,59,X,2,"['X', 'X', 'X', 'O', 'X', 'O', 'X', 'O', 'O']",1.0,1.6,False
1,60,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
1,60,O,2,"[' ', ' ', 'O', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0,False
1,60,O,7,"[' ', ' ', 'O', ' ', 'X', 'O', ' ', 'O', 'X']",0.3,0.3,False
1,60,O,1,"[' ', 'O', 'O', 'X', 'X', 'O', ' ', 'O', 'X']",0.0,0.3,False
1,60,O,0,"['O', 'O', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",1.0,1.3,False
1,61,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
1,61,X,5,"[' ', ' ', ' ', 'X', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
